Topic Area,Indicator Name,Measure,Data Year,Stratifier,Subgroup,Unit,Value,LL,UL,Flag,Comparison
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,41,%,11.2,5.3,17.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,42,%,6.3,4.2,8.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,43,%,7.8,5.4,10.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,44,%,7.7,5.8,9.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,46,%,6.2,3.7,8.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,47,%,6.8,4.7,9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,48,%,7.3,3.8,10.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,49,%,6.1,3.1,9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,50,%,3.4,1.2,5.7,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,52,%,4.6,2.9,6.3,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,53,%,4,2.6,5.3,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,54,%,8.8,6.3,11.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,55,%,7.6,5.8,9.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,56,%,6.1,3.4,8.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,57,%,10.6,7.1,14.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,58,%,7.4,4,10.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,59,%,9,6.6,11.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,60,%,8.4,4.9,12,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,61,%,5.8,3.9,7.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,62,%,9.2,7,11.4,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,63,%,8.9,6.5,11.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,64,%,11.9,8.7,15,,H
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,65,%,7.6,5.3,9.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,66,%,10.6,6.8,14.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,67,%,9.9,5,14.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,68,%,9.5,5.9,13.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,69,%,8.7,5.2,12.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,70,%,7,5.3,8.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,71,%,8.7,4.8,12.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,72,%,8.7,5.8,11.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,73,%,6.9,4.9,8.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,74,%,5.6,3.4,7.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,78,%,4.4,2.4,6.5,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,79,%,10.4,5.4,15.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,80,%,7,4,9.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,81,%,10.3,7.1,13.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,83,%,9.7,6.4,13.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,84,%,7.1,4.6,9.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,85,%,8.3,6,10.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,86,%,9,6.2,11.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,87,%,10.5,8,13,,H
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,88,%,9.1,6.9,11.4,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,89,%,9.5,6.2,12.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,90,%,8.9,6.3,11.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,91,%,8.8,6.1,11.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,92,%,9,6.3,11.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,94,%,7.3,4.8,9.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,95,%,5.3,3.5,7.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,96,%,8.8,5.2,12.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,97,%,6.7,3.8,9.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,98,%,7.3,4.7,9.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,99,%,7,5.4,8.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,100,%,9.1,5.8,12.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,101,%,7.1,3.4,10.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,102,%,4.3,2,6.5,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,103,%,8.7,5.3,12.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,105,%,5.8,3.3,8.4,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,106,%,6.5,4.1,9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,107,%,6.4,4.5,8.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,108,%,6.2,4,8.4,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,109,%,7.6,4.8,10.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,110,%,6.9,4.4,9.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,111,%,7.8,5.9,9.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,112,%,8,4.3,11.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,113,%,6.4,4.7,8.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,114,%,8.6,4.9,12.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,115,%,9.6,6.8,12.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,116,%,4.3,2.4,6.2,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,118,%,5.5,3.7,7.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,119,%,6.8,5.1,8.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,120,%,7.9,6.1,9.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,121,%,7.8,5.4,10.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,122,%,11.8,9,14.5,,H
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,123,%,9.9,6.7,13,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,124,%,5.6,3.7,7.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,125,%,5.6,3.2,8.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,126,%,6,4.3,7.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,128,%,5.3,3.5,7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,129,%,5.2,3.4,7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,130,%,6.2,4.1,8.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,133,%,8.4,5.3,11.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,134,%,6.8,3.9,9.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,135,%,6.9,4.7,9.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,136,%,7.9,6,9.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,138,%,6,4.1,7.8,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,139,%,8.3,6.2,10.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,140,%,7.7,4.2,11.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,141,%,6.2,4.5,7.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,142,%,6.5,4.8,8.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,143,%,7.6,5.1,10.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,144,%,6.9,5.1,8.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,145,%,6.3,4.4,8.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,146,%,6.4,4.5,8.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,147,%,6.6,4.3,8.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,148,%,7.3,4.8,9.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,149,%,7.9,4.9,11,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,150,%,7.9,5.6,10.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,151,%,3,1.7,4.3,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,152,%,4.3,1.5,7.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,153,%,6.7,4.6,8.9,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,154,%,6.7,5,8.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,155,%,7.8,5.6,10,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,156,%,4.8,3,6.5,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,157,%,4.9,2.2,7.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,158,%,8.9,6.6,11.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,159,%,5.7,4.1,7.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,160,%,8.4,6.2,10.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,161,%,6.3,4.3,8.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,162,%,7.1,4.5,9.7,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,163,%,4.9,3.3,6.5,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,164,%,4.1,2.5,5.7,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,165,%,4.6,3.2,6,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,166,%,4.2,2.8,5.5,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,167,%,5.4,3.3,7.6,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,168,%,4.4,2.2,6.7,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,169,%,3.4,1.7,5.1,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,170,%,6.1,3.8,8.3,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,171,%,6.5,4.8,8.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,172,%,8.1,5,11.2,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,173,%,6.2,4,8.5,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,174,%,5.1,3.4,6.7,,L
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2019-2021,Neighbourhood_Number,Toronto,%,7.1,6.9,7.3,,CG
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Maternal_Age,Less than 25 Years,%,5.6,4.4,6.8,,CG
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Maternal_Age,25 to 34 Years,%,6.7,6.3,7.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Maternal_Age,35 Years and Older,%,8.6,8,9.2,,H
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Parity,Primiparous,%,5.2,4.8,5.5,,CG
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Parity,Multiparous,%,9.4,8.9,10,,H
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Sex_of_Baby,Female,%,7.6,7.1,8.1,,NS
Reproductive_and_Infant_Health,Large for Gestational Age,Large for Gestational Age Rate,2021,Sex_of_Baby,Male,%,7,6.6,7.5,,CG
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Overall,Toronto,%,15.1,14.6,15.6,,
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Overall,Ontario excluding Toronto,%,24.7,24.4,25,,
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Region_within_Ontario,Toronto,%,15.1,14.6,15.6,,CG
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Region_within_Ontario,Ontario excluding Toronto,%,24.7,24.4,25,,H
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Region_within_Ontario,GTA excluding Toronto,%,14.9,14.5,15.3,,NS
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Region_within_Ontario,Highest Ontario PHU,%,49.5,45.7,53.3,,H
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2021,Region_within_Ontario,Lowest Ontario PHU,%,10.3,9.8,10.9,,L
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2013,Time,2013,%,8.4,8,8.7,C(M),
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2014,Time,2014,%,8.7,8.3,9,C(M),
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2015,Time,2015,%,9.9,9.5,10.3,C(M),
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2016,Time,2016,%,10.5,10.1,10.9,C(M),
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2017,Time,2017,%,11.3,10.9,11.7,C(M),
Reproductive_and_Infant_Health,Mental Health Concern During Pregnancy,Percent Experiencing Mental Health Concern During Pregnancy,2018,Time,2018,%,12.6,12.2,13.1,C(M),
